product_id,date,category,brand,cost_price,base_price,actual_price,discount_percent,units_sold,demand_score,season,competitor_price,price_gap,competitor_stock,page_views,add_to_cart_rate,conversion_rate,stock_available,stock_out,lead_time_days,price_elasticity
5107,2023-04-29,Fashion,BrandC,1020.41,2827.74,235.01,16.37,145.0,66.0,Off-season,1936.24,-1701.23,No,601.0,0.32,0.22,71,No,24,-2.66
4280,2023-03-12,Grocery,BrandA,593.55,2863.21,2158.92,52.59,142.0,30.0,Off-season,2191.02,-32.09999999999991,Yes,1743.0,0.11,0.2,193,Yes,26,2.02
3212,2023-01-04,Fashion,BrandB,953.96,740.81,1270.36,58.49,4.0,49.0,Normal,,,No,825.0,0.12,0.12,57,No,12,0.73
9078,2023-08-09,Fashion,BrandA,1496.31,2212.85,1378.86,49.36,40.0,83.0,Festival,243.43,1135.4299999999998,Yes,609.0,0.3,0.17,473,No,3,-2.6
8601,2023-01-14,Electronics,BrandC,1480.96,2841.61,2014.61,1.17,109.0,42.0,Off-season,937.53,1077.08,Yes,959.0,0.35,0.26,497,Yes,13,2.47
1613,2023-01-03,Home,BrandA,562.88,1755.52,2044.02,52.12,75.0,88.0,Normal,178.56,1865.46,Yes,263.0,0.11,0.22,172,No,15,0.53
1868,2023-08-04,Beauty,BrandD,780.69,721.06,1235.36,12.8,116.0,88.0,Off-season,1326.95,-91.59000000000015,Yes,,0.3,0.28,431,No,28,-0.6
1811,2023-08-17,Electronics,BrandB,1361.8,2471.66,2156.51,21.2,65.0,11.0,Off-season,2156.34,0.17000000000007276,Yes,1592.0,0.22,0.26,412,No,22,-1.99
5862,2023-12-02,Grocery,BrandE,183.64,2651.76,1213.59,59.49,72.0,47.0,Off-season,956.18,257.40999999999997,Yes,1702.0,0.09,0.24,486,No,22,-1.16
5177,2023-07-05,Beauty,BrandD,705.84,2139.38,1713.55,24.3,110.0,83.0,Off-season,1279.08,434.47,No,367.0,0.06,0.07,83,No,21,-0.47
2744,2023-02-24,Home,BrandE,597.49,951.3,160.74,39.29,119.0,27.0,Normal,1527.34,-1366.6,No,1042.0,0.39,0.16,330,Yes,26,0.6
3256,2023-09-11,Electronics,BrandA,477.58,653.01,413.96,18.64,178.0,94.0,Off-season,2382.45,-1968.4899999999998,Yes,1786.0,0.16,0.21,333,No,27,2.54
8612,2023-01-24,Home,BrandC,1491.6,1910.38,2140.44,22.17,126.0,72.0,Normal,,,Yes,1017.0,0.08,0.13,374,Yes,20,-2.9
9713,2023-06-11,Grocery,BrandD,1113.65,1500.12,837.75,35.86,143.0,72.0,Festival,1672.28,-834.53,Yes,1611.0,0.32,0.09,41,No,18,-0.97
8196,2023-06-07,Electronics,BrandB,613.68,2039.47,890.08,56.9,192.0,38.0,Festival,105.68,784.4000000000001,No,748.0,0.18,0.22,135,No,17,-1.37
6423,2023-03-23,Grocery,BrandE,1252.08,423.93,1684.44,16.95,56.0,8.0,Festival,557.82,1126.62,No,846.0,0.03,0.11,419,No,25,1.89
6089,2023-06-08,Beauty,BrandD,760.02,494.15,1513.94,14.84,164.0,32.0,Normal,588.24,925.7,Yes,1087.0,0.47,0.11,117,Yes,10,-0.34
7608,2023-07-07,Beauty,BrandC,1315.6,1152.38,278.9,1.58,166.0,99.0,Normal,1589.36,-1310.46,No,1433.0,0.34,0.18,291,Yes,11,1.05
2469,2023-03-01,Home,BrandB,436.25,850.4,1933.15,12.13,64.0,85.0,Normal,1863.14,70.00999999999999,Yes,508.0,0.1,0.09,355,Yes,23,1.0
3675,2023-11-01,Home,BrandB,374.22,1896.08,1573.68,15.74,176.0,42.0,Festival,,,No,913.0,0.03,0.24,41,Yes,28,-2.75
2513,2023-11-15,Beauty,BrandE,408.57,1165.87,2149.9,3.77,46.0,0.0,Off-season,809.96,1339.94,Yes,1567.0,0.25,0.18,463,Yes,9,-1.16
5876,2023-07-30,Fashion,BrandD,830.8,2083.52,1375.9,33.82,167.0,77.0,Normal,1358.01,17.8900000000001,Yes,1176.0,0.5,0.21,306,Yes,7,2.44
2451,2023-06-01,Beauty,BrandD,472.4,2329.52,1082.67,7.61,141.0,80.0,Festival,2023.85,-941.1799999999998,Yes,642.0,0.19,0.16,151,No,9,1.41
5654,2023-04-19,Electronics,BrandB,263.32,642.79,978.64,30.66,39.0,87.0,Normal,948.0,30.639999999999986,No,1189.0,0.44,0.05,378,Yes,4,2.49
4007,2023-03-17,Grocery,BrandA,1492.21,2767.49,90.69,11.34,47.0,72.0,Normal,1332.9,-1242.21,Yes,422.0,0.36,0.03,489,Yes,21,0.56
4124,2023-01-30,Beauty,BrandB,1355.63,2382.76,176.28,56.14,159.0,9.0,Festival,,,No,41.0,0.14,0.16,479,Yes,25,0.99
2753,2023-11-10,Beauty,BrandC,970.77,1917.66,397.53,18.43,38.0,17.0,Normal,2415.44,-2017.91,No,502.0,0.03,0.26,256,Yes,11,2.62
2612,2023-04-27,Grocery,BrandD,1342.74,2735.89,2329.48,5.58,100.0,8.0,Normal,2209.97,119.51000000000022,No,1817.0,0.44,0.05,16,Yes,18,1.89
4275,2023-12-22,Grocery,BrandE,1406.42,871.02,2211.17,50.17,160.0,12.0,Normal,2241.87,-30.699999999999818,No,1066.0,0.41,0.02,479,No,14,-1.14
9747,2023-07-11,Electronics,BrandD,1030.36,1322.97,1283.22,24.12,157.0,42.0,Festival,499.85,783.37,No,988.0,0.36,0.05,459,Yes,12,0.61
3049,2023-01-19,Grocery,BrandB,802.09,348.78,516.08,49.21,119.0,97.0,Festival,2350.08,-1834.0,No,1965.0,0.49,0.29,241,No,2,-2.71
1824,2023-06-22,Home,BrandC,1328.9,1422.93,433.59,18.75,153.0,3.0,Normal,1072.22,-638.6300000000001,Yes,1200.0,0.47,0.23,397,No,14,2.4
4030,2023-08-16,Beauty,BrandA,873.31,1568.56,699.84,30.0,42.0,42.0,Festival,1452.76,-752.92,Yes,443.0,0.1,0.24,336,Yes,3,2.29
2081,2023-12-16,Grocery,BrandD,233.86,1886.59,2279.11,26.72,182.0,94.0,Normal,1628.08,651.0300000000002,Yes,1997.0,0.27,0.28,404,No,27,-1.41
6299,2023-07-02,Electronics,BrandB,581.94,285.71,1341.95,33.47,43.0,30.0,Normal,1164.04,177.91000000000008,Yes,876.0,0.11,0.14,215,No,2,-1.55
1492,2023-04-23,Grocery,BrandB,696.59,194.15,2025.78,24.1,77.0,90.0,Normal,944.97,1080.81,No,1559.0,0.45,0.22,375,Yes,27,1.09
5764,2023-07-02,Beauty,BrandB,1406.29,1317.68,1306.35,29.81,75.0,24.0,Normal,705.0,601.3499999999999,Yes,816.0,0.03,0.07,90,Yes,8,-2.99
8202,2023-05-26,Fashion,BrandC,1005.82,648.49,1554.86,40.76,107.0,87.0,Off-season,,,No,994.0,0.35,0.2,492,Yes,16,-0.55
9266,2023-11-15,Grocery,BrandB,1319.15,2300.49,1556.45,24.88,130.0,75.0,Off-season,,,Yes,1232.0,0.34,0.08,205,No,7,-1.21
4360,2023-04-26,Home,BrandB,1148.51,2039.34,155.84,41.06,6.0,84.0,Normal,2008.36,-1852.52,Yes,541.0,0.12,0.24,55,Yes,18,-2.63
9562,2023-04-23,Beauty,BrandB,499.3,1044.9,1157.55,42.86,84.0,16.0,Normal,1364.95,-207.4000000000001,Yes,1595.0,0.46,0.26,404,No,4,-1.19
5682,2023-09-08,Electronics,BrandD,1092.13,232.77,2171.0,44.94,57.0,65.0,Festival,943.88,1227.12,No,688.0,0.3,0.19,400,Yes,20,-0.99
1328,2023-09-08,Beauty,BrandB,333.18,629.09,1263.62,28.26,90.0,27.0,Normal,112.06,1151.56,No,785.0,0.46,0.21,402,No,17,1.93
9968,2023-10-30,Fashion,BrandC,641.81,2105.87,1133.51,0.23,137.0,13.0,Festival,603.41,530.1,Yes,900.0,0.24,0.14,359,No,22,1.89
5674,2023-11-09,Electronics,BrandD,1218.83,2971.48,1354.24,45.21,9.0,72.0,Off-season,550.77,803.47,Yes,1063.0,0.41,0.03,262,No,12,2.21
5316,2023-04-28,Fashion,BrandB,937.3,1046.74,1001.46,54.55,169.0,67.0,Off-season,1562.64,-561.1800000000001,No,768.0,0.41,0.17,482,No,18,-2.27
6803,2023-10-28,Fashion,BrandA,1246.85,2425.79,1327.27,39.16,33.0,68.0,Festival,2400.32,-1073.0500000000002,No,861.0,0.33,0.23,452,Yes,5,-1.83
4325,2023-06-10,Home,BrandC,419.32,2614.58,407.53,31.47,153.0,12.0,Normal,876.89,-469.36,No,,0.22,0.05,15,Yes,26,-2.03
9379,2023-07-17,Grocery,BrandA,1137.14,239.72,2422.43,33.58,59.0,84.0,Festival,2078.72,343.71000000000004,No,669.0,0.45,0.27,58,Yes,28,0.67
2214,2023-09-17,Home,BrandC,343.37,2757.04,162.59,38.45,129.0,13.0,Off-season,910.93,-748.3399999999999,No,549.0,0.42,0.13,441,No,11,-1.35
8556,2023-05-28,Home,BrandA,840.69,1451.99,1249.36,59.91,44.0,17.0,Normal,2509.69,-1260.3300000000002,No,847.0,0.12,0.09,453,No,26,1.86
9722,2023-08-28,Home,BrandB,678.63,2896.3,588.18,3.72,4.0,8.0,Normal,571.0,17.17999999999995,No,959.0,0.22,0.22,397,No,3,2.65
4136,2023-02-16,Electronics,BrandA,856.89,1661.81,221.22,1.27,,89.0,Normal,1105.36,-884.1399999999999,Yes,466.0,0.08,0.01,264,No,21,-2.87
7618,2023-07-17,Grocery,BrandA,246.52,781.92,1657.13,57.85,78.0,43.0,Off-season,456.39,1200.7400000000002,No,925.0,0.02,0.24,73,No,8,-0.2
6265,2023-02-16,Grocery,BrandC,573.78,2926.54,2464.14,26.43,152.0,26.0,Normal,,,No,672.0,0.05,0.04,90,Yes,4,2.85
8089,2023-03-19,Electronics,BrandB,1017.01,805.58,1894.04,36.74,25.0,40.0,Off-season,347.02,1547.02,No,1504.0,0.06,0.02,256,No,13,0.34
8965,2023-05-04,Home,BrandC,859.87,2659.19,694.73,45.21,91.0,84.0,Off-season,355.97,338.76,Yes,1618.0,0.18,0.3,312,No,22,1.76
9708,2023-03-16,Home,BrandB,846.01,602.07,1274.0,44.53,84.0,55.0,Off-season,1663.81,-389.80999999999995,No,560.0,0.46,0.03,479,Yes,26,0.22
7569,2023-12-25,Fashion,BrandE,790.7,2056.83,200.47,38.83,21.0,93.0,Festival,2055.32,-1854.8500000000001,Yes,299.0,0.3,0.19,21,Yes,12,1.47
2491,2023-05-17,Fashion,BrandD,1418.63,1292.75,1366.64,28.31,146.0,43.0,Off-season,284.19,1082.45,Yes,159.0,0.44,0.28,147,No,27,-2.04
6213,2023-03-31,Beauty,BrandD,1405.13,2918.85,320.7,34.56,9.0,9.0,Off-season,637.7,-317.00000000000006,No,1633.0,0.03,0.21,158,No,21,1.0
5228,2023-11-21,Fashion,BrandC,572.21,635.84,2002.95,43.78,41.0,31.0,Festival,889.14,1113.81,Yes,1858.0,0.32,0.07,465,Yes,7,1.86
8508,2023-03-02,Grocery,BrandB,560.25,1285.5,217.23,51.05,158.0,69.0,Normal,2440.65,-2223.42,Yes,1208.0,0.27,0.07,108,Yes,9,1.4
5409,2023-05-18,Electronics,BrandA,854.6,1955.35,102.65,7.64,158.0,25.0,Festival,1587.07,-1484.4199999999998,Yes,539.0,0.09,0.17,47,No,14,-1.13
1590,2023-02-19,Home,BrandD,188.63,2935.1,2164.97,16.68,98.0,87.0,Normal,,,No,1297.0,0.12,0.03,88,No,2,-1.0
8379,2023-09-16,Beauty,BrandC,489.36,981.2,2360.95,23.86,,40.0,Festival,,,No,326.0,0.08,0.17,100,No,23,2.86
4056,2023-04-17,Fashion,BrandC,384.76,1250.93,289.46,39.93,80.0,45.0,Normal,1882.25,-1592.79,Yes,478.0,0.13,0.14,191,No,28,2.54
3206,2023-04-23,Beauty,BrandC,373.92,1439.2,754.98,23.74,106.0,13.0,Festival,2545.15,-1790.17,No,423.0,0.01,0.12,245,No,6,0.1
3708,2023-12-16,Electronics,BrandB,975.83,832.83,1874.91,14.33,163.0,44.0,Festival,1940.69,-65.77999999999997,No,131.0,0.16,0.15,113,Yes,6,1.16
6981,2023-09-11,Electronics,BrandC,607.31,2470.33,1385.96,1.99,193.0,25.0,Off-season,,,Yes,1023.0,0.49,0.15,3,Yes,21,1.86
6722,2023-04-28,Beauty,BrandE,298.19,366.79,2377.15,50.55,31.0,99.0,Normal,2144.35,232.80000000000018,No,1466.0,0.32,0.16,96,Yes,26,0.53
1747,2023-07-17,Beauty,BrandA,1336.98,2143.89,1021.82,25.14,66.0,6.0,Festival,88.4,933.4200000000001,Yes,1233.0,0.27,0.22,155,No,19,-2.55
9992,2023-12-03,Beauty,BrandC,1317.52,1648.39,88.04,19.75,119.0,36.0,Festival,1295.63,-1207.5900000000001,Yes,1480.0,0.28,0.2,135,Yes,17,-0.15
7553,2023-12-31,Home,BrandB,1300.57,801.59,127.78,31.85,101.0,99.0,Normal,949.58,-821.8000000000001,No,954.0,0.3,0.08,366,Yes,11,2.07
2497,2023-02-20,Grocery,BrandA,616.58,1529.21,1446.95,7.38,190.0,49.0,Festival,2464.74,-1017.7899999999997,No,1588.0,0.37,0.2,453,No,29,-1.05
2379,2023-09-02,Fashion,BrandA,132.62,2506.85,1900.1,23.84,113.0,65.0,Festival,195.72,1704.3799999999999,Yes,102.0,0.4,0.01,459,No,28,0.02
9871,2023-02-04,Fashion,BrandD,204.78,1391.78,1993.29,45.11,22.0,28.0,Off-season,724.03,1269.26,No,154.0,0.02,0.15,327,No,6,-1.77
8360,2023-10-29,Fashion,BrandC,450.27,453.5,2285.87,44.17,49.0,83.0,Off-season,734.85,1551.02,Yes,849.0,0.1,0.03,434,No,8,1.94
4770,2023-03-10,Beauty,BrandC,368.96,218.33,634.36,46.31,64.0,54.0,Normal,1146.92,-512.5600000000001,Yes,436.0,0.09,0.24,323,No,17,-1.79
4342,2023-12-15,Beauty,BrandB,1317.28,2355.61,1866.94,28.05,196.0,8.0,Normal,2406.83,-539.8899999999999,Yes,,0.2,0.04,134,No,24,1.45
2546,2023-11-16,Beauty,BrandE,1480.22,1058.26,2081.58,22.13,171.0,30.0,Off-season,1724.6,356.98,No,1479.0,0.14,0.27,133,No,16,0.83
4126,2023-02-18,Home,BrandE,1234.18,2800.61,2103.79,49.89,185.0,84.0,Festival,386.01,1717.78,Yes,766.0,0.41,0.14,46,No,18,2.61
6889,2023-03-15,Home,BrandD,1108.28,1889.73,1075.94,10.4,184.0,98.0,Festival,,,Yes,287.0,0.21,0.06,276,No,18,0.54
7208,2023-07-11,Home,BrandE,903.51,1365.22,1594.88,43.51,164.0,92.0,Off-season,,,No,,0.42,0.17,99,No,7,1.16
9875,2023-09-18,Home,BrandB,1166.37,1736.95,1414.79,53.28,192.0,17.0,Festival,120.71,1294.08,No,259.0,0.36,0.2,282,Yes,17,2.96
2295,2023-12-22,Electronics,BrandD,1423.2,1425.68,1525.92,17.17,17.0,51.0,Normal,,,Yes,1101.0,0.23,0.2,465,No,29,-1.04
2385,2023-03-11,Home,BrandC,921.95,2726.85,762.52,11.87,115.0,29.0,Off-season,199.54,562.98,Yes,1181.0,0.48,0.25,199,No,8,-1.55
1942,2023-03-31,Home,BrandE,274.19,1428.26,1733.43,30.75,132.0,76.0,Festival,1617.06,116.37000000000012,No,934.0,0.4,0.18,215,Yes,4,-0.93
4280,2023-09-17,Home,BrandB,287.59,401.79,1798.24,12.98,98.0,10.0,Festival,1594.11,204.1300000000001,No,1719.0,0.35,0.07,278,No,19,1.16
2033,2023-05-06,Fashion,BrandB,896.6,1831.56,554.2,52.25,117.0,24.0,Normal,1614.17,-1059.97,Yes,1431.0,0.39,0.14,400,No,20,-0.15
3786,2023-08-19,Fashion,BrandC,533.53,1906.65,1153.59,14.67,95.0,25.0,Normal,2217.65,-1064.0600000000002,Yes,1448.0,0.22,0.24,78,No,9,0.74
3233,2023-10-22,Fashion,BrandB,1369.86,2319.46,1101.5,18.84,153.0,83.0,Normal,391.57,709.9300000000001,Yes,1064.0,0.06,0.14,249,No,21,2.82
2620,2023-05-09,Grocery,BrandD,936.88,2806.52,1892.46,53.31,32.0,88.0,Normal,1427.37,465.09000000000015,Yes,1804.0,0.21,0.04,266,No,4,0.23
4535,2023-10-07,Electronics,BrandD,1030.91,1384.94,1692.94,12.34,41.0,9.0,Off-season,1525.48,167.46000000000004,No,1000.0,0.26,0.26,110,No,23,0.98
4205,2023-11-09,Beauty,BrandA,58.44,1121.02,1232.39,53.09,,76.0,Off-season,1082.12,150.2700000000002,Yes,1567.0,0.06,0.29,79,No,7,-2.04
3882,2023-04-10,Home,BrandC,773.33,1523.24,1659.13,12.59,181.0,31.0,Off-season,1410.74,248.3900000000001,Yes,135.0,0.19,0.26,276,Yes,7,-1.05
1170,2023-11-22,Fashion,BrandB,675.19,2710.58,716.13,54.71,81.0,98.0,Festival,1342.38,-626.2500000000001,No,1214.0,0.46,0.01,408,No,26,1.87
9140,2023-10-24,Electronics,BrandE,1073.51,2941.95,642.28,19.06,78.0,53.0,Festival,1992.62,-1350.34,No,,0.07,0.3,92,Yes,24,-2.99
4897,2023-07-01,Home,BrandD,604.83,2916.58,660.61,14.77,90.0,24.0,Festival,447.65,212.96000000000004,No,36.0,0.32,0.14,479,Yes,27,0.66
5122,2023-06-23,Grocery,BrandC,1466.03,766.12,151.38,28.63,120.0,87.0,Festival,154.57,-3.1899999999999977,No,937.0,0.42,0.11,265,Yes,3,1.58
6109,2023-11-12,Beauty,BrandC,1021.79,1541.0,1752.4,22.15,23.0,28.0,Festival,2427.36,-674.96,No,1505.0,0.37,0.06,32,No,13,-1.03
3837,2023-12-30,Home,BrandD,1006.88,852.47,2465.75,12.1,125.0,34.0,Off-season,870.39,1595.3600000000001,No,1320.0,0.11,0.2,492,Yes,11,-1.22
9599,2023-07-07,Beauty,BrandA,1383.04,1167.15,827.86,20.3,2.0,51.0,Normal,2075.17,-1247.31,Yes,1001.0,0.21,0.11,5,Yes,9,-1.72
6228,2023-02-26,Home,BrandC,1493.05,191.88,2330.2,42.79,166.0,84.0,Off-season,885.74,1444.4599999999998,Yes,893.0,0.29,0.27,24,Yes,16,1.56
5169,2023-01-31,Grocery,BrandB,336.84,565.74,1547.83,49.91,70.0,11.0,Normal,89.94,1457.8899999999999,No,1712.0,0.08,0.14,457,No,2,2.9
7721,2023-03-25,Electronics,BrandE,1225.27,1251.52,624.34,49.25,139.0,47.0,Normal,623.29,1.0500000000000682,No,1991.0,0.14,0.09,63,No,23,1.22
1679,2023-06-01,Beauty,BrandE,285.36,1157.64,108.71,45.41,32.0,6.0,Off-season,345.71,-237.0,Yes,1017.0,0.33,0.04,212,No,26,1.64
8429,2023-02-05,Beauty,BrandD,712.71,908.61,1831.43,0.33,21.0,70.0,Normal,2153.31,-321.8799999999999,Yes,578.0,0.42,0.18,79,Yes,2,-1.1
6487,2023-08-01,Electronics,BrandC,195.27,767.9,1765.71,25.6,162.0,84.0,Normal,510.39,1255.3200000000002,No,1356.0,0.47,0.21,294,No,10,1.24
1236,2023-12-30,Beauty,BrandE,953.89,2271.97,634.79,10.14,13.0,52.0,Festival,2584.08,-1949.29,Yes,112.0,0.11,0.02,293,No,10,0.75
7804,2023-04-16,Fashion,BrandC,729.35,954.19,885.15,4.41,153.0,80.0,Festival,1624.01,-738.86,Yes,839.0,0.28,0.27,56,No,15,-2.14
3423,2023-12-08,Electronics,BrandD,961.61,2148.98,2253.27,44.15,124.0,67.0,Normal,893.76,1359.51,Yes,1380.0,0.32,0.01,320,No,10,0.94
2032,2023-08-08,Grocery,BrandA,1033.04,1169.01,460.5,47.61,53.0,44.0,Normal,1352.02,-891.52,No,298.0,0.36,0.16,108,Yes,19,2.61
7339,2023-06-12,Home,BrandE,948.18,2425.74,2101.77,48.88,168.0,32.0,Normal,2503.51,-401.74000000000024,Yes,69.0,0.33,0.08,489,No,23,0.01
3940,2023-08-08,Home,BrandB,476.34,584.98,489.52,53.42,172.0,71.0,Off-season,1683.1,-1193.58,No,,0.39,0.29,282,Yes,28,2.24
6409,2023-09-27,Electronics,BrandD,1263.59,557.05,1245.78,35.4,30.0,56.0,Normal,1979.12,-733.3399999999999,No,1430.0,0.21,0.15,336,Yes,13,2.39
4132,2023-04-30,Fashion,BrandA,849.94,2071.05,1287.5,59.89,68.0,17.0,Normal,1324.22,-36.72000000000003,Yes,157.0,0.26,0.27,468,Yes,10,-2.52
8080,2023-12-02,Grocery,BrandB,760.28,2753.25,1222.46,29.02,98.0,15.0,Festival,,,Yes,1489.0,0.09,0.28,60,Yes,6,2.0
5942,2023-07-01,Home,BrandB,1481.24,514.66,776.79,53.01,144.0,94.0,Normal,,,No,1681.0,0.02,0.12,439,Yes,29,0.2
7961,2023-04-16,Home,BrandE,461.09,313.74,693.14,6.78,187.0,47.0,Normal,1603.28,-910.14,No,1516.0,0.09,0.2,301,No,2,0.86
8730,2023-08-05,Fashion,BrandC,815.64,2810.45,1854.23,8.94,95.0,40.0,Festival,1445.64,408.5899999999999,Yes,85.0,0.36,0.16,132,No,1,-2.31
1633,2023-07-24,Beauty,BrandD,1039.37,440.25,747.14,35.42,114.0,80.0,Normal,2281.05,-1533.9100000000003,No,1438.0,0.15,0.1,458,No,11,-2.27
7822,2023-03-11,Electronics,BrandB,231.58,826.06,1556.0,7.45,131.0,62.0,Normal,1211.99,344.01,No,150.0,0.38,0.18,35,No,21,1.32
5103,2023-02-13,Fashion,BrandE,563.65,2795.53,2128.87,4.52,9.0,28.0,Off-season,1273.53,855.3399999999999,No,1791.0,0.02,0.15,205,Yes,18,1.97
7487,2023-11-25,Fashion,BrandA,1212.45,2428.46,2105.62,11.76,118.0,16.0,Normal,,,No,1063.0,0.16,0.14,68,Yes,13,2.89
4446,2023-10-28,Fashion,BrandB,393.3,1094.0,484.51,47.25,100.0,25.0,Festival,482.73,1.7799999999999727,No,487.0,0.04,0.11,135,Yes,19,2.56
6738,2023-08-16,Fashion,BrandA,765.27,2868.13,1664.47,55.65,136.0,73.0,Normal,408.12,1256.35,Yes,1594.0,0.38,0.01,226,Yes,9,1.88
4098,2023-07-03,Beauty,BrandD,964.41,1747.34,1537.52,20.01,188.0,78.0,Normal,1638.2,-100.68000000000006,Yes,1219.0,0.21,0.27,99,No,11,2.82
9097,2023-04-17,Grocery,BrandE,1023.19,309.52,762.4,58.49,149.0,30.0,Normal,542.3,220.10000000000002,Yes,1847.0,0.1,0.09,266,No,13,1.26
6476,2023-03-25,Fashion,BrandA,1106.05,2138.89,1027.32,48.57,148.0,39.0,Normal,1177.53,-150.21000000000004,Yes,11.0,0.29,0.06,324,Yes,27,2.96
9253,2023-12-04,Fashion,BrandC,1305.67,1658.1,769.97,13.57,126.0,48.0,Festival,2107.21,-1337.24,Yes,924.0,0.48,0.01,104,No,21,-0.76
6181,2023-09-07,Electronics,BrandA,619.65,1760.51,1379.7,35.17,22.0,,Festival,861.09,518.61,Yes,1828.0,0.03,0.14,334,No,5,-2.68
2817,2023-12-29,Home,BrandA,1074.62,2982.9,2024.78,58.91,60.0,,Normal,1950.57,74.21000000000004,No,1168.0,0.31,0.19,206,Yes,18,1.34
9824,2023-01-21,Beauty,BrandE,1111.65,542.29,2203.56,50.93,139.0,63.0,Normal,906.17,1297.3899999999999,Yes,699.0,0.35,0.08,70,Yes,18,-1.61
5887,2023-07-15,Fashion,BrandE,485.4,2004.71,1829.23,21.8,94.0,44.0,Festival,180.2,1649.03,Yes,1252.0,0.42,0.06,165,No,11,-0.77
3598,2023-06-27,Grocery,BrandB,1453.83,1430.35,1249.95,18.38,121.0,39.0,Off-season,310.96,938.99,No,1342.0,0.17,0.16,90,No,7,-1.33
3653,2023-01-07,Grocery,BrandA,1304.57,888.49,2398.59,49.16,144.0,1.0,Normal,1173.35,1225.2400000000002,No,1107.0,0.33,0.3,276,No,29,-2.96
2454,2023-03-11,Grocery,BrandA,470.3,2111.28,1444.59,32.95,103.0,52.0,Normal,881.08,563.5099999999999,No,1842.0,0.05,0.23,225,No,15,0.02
2138,2023-05-07,Electronics,BrandE,1028.85,2037.82,1238.08,9.81,182.0,78.0,Festival,1261.76,-23.680000000000064,Yes,1173.0,0.06,0.15,74,Yes,22,-2.51
6807,2023-06-09,Grocery,BrandC,1090.81,2583.84,2153.39,19.67,108.0,54.0,Normal,1398.16,755.2299999999998,No,410.0,0.36,0.1,485,Yes,10,-1.67
4192,2023-09-05,Electronics,BrandE,675.65,2648.72,526.79,39.71,20.0,23.0,Normal,2455.58,-1928.79,Yes,1857.0,0.23,0.06,318,No,12,-0.56
7116,2023-07-22,Beauty,BrandC,1302.43,1729.28,462.07,9.19,181.0,27.0,Normal,1269.85,-807.78,No,1622.0,0.26,0.14,410,No,18,0.06
4759,2023-05-28,Grocery,BrandE,1050.83,1044.16,1973.75,41.92,46.0,5.0,Normal,2240.84,-267.09000000000015,No,,0.44,0.14,359,Yes,2,1.49
4029,2023-05-23,Home,BrandD,1004.32,1635.78,2186.78,42.6,168.0,39.0,Festival,2223.76,-36.98000000000002,Yes,542.0,0.08,0.05,460,No,7,-1.74
6095,2023-07-18,Fashion,BrandA,370.22,1141.84,256.11,16.24,96.0,66.0,Normal,2316.35,-2060.24,No,1541.0,0.1,0.29,407,No,21,-0.08
1063,2023-06-03,Beauty,BrandC,641.37,904.33,1929.09,23.88,142.0,79.0,Off-season,1435.58,493.51,No,850.0,0.2,0.11,287,No,28,1.07
2345,2023-05-22,Home,BrandD,679.19,1699.57,1107.2,56.13,58.0,65.0,Festival,801.16,306.0400000000001,No,1774.0,0.19,0.15,18,Yes,23,0.69
1974,2023-11-09,Beauty,BrandC,1113.81,2008.01,1783.02,44.95,142.0,9.0,Festival,2061.35,-278.3299999999999,No,279.0,0.28,0.06,34,Yes,6,-2.04
5161,2023-06-14,Grocery,BrandB,946.67,1812.66,406.63,47.27,28.0,2.0,Off-season,893.16,-486.53,No,1397.0,0.22,0.12,226,No,12,1.97
6962,2023-11-10,Beauty,BrandB,174.5,2867.82,2434.69,30.98,10.0,10.0,Off-season,2337.37,97.32000000000016,Yes,31.0,0.15,0.05,196,No,4,-2.89
9649,2023-01-21,Beauty,BrandA,496.16,966.04,2212.7,12.79,28.0,24.0,Normal,344.21,1868.4899999999998,Yes,1938.0,0.43,0.25,180,No,8,-0.37
7596,2023-03-23,Beauty,BrandD,735.92,1179.79,1062.45,35.48,114.0,65.0,Off-season,1788.95,-726.5,No,1039.0,0.08,0.12,436,Yes,6,-1.22
4330,2023-03-10,Electronics,BrandD,1118.26,2036.16,2241.93,46.33,85.0,8.0,Normal,1292.83,949.0999999999999,No,1958.0,0.01,0.01,55,Yes,22,-2.4
2740,2023-05-11,Home,BrandB,1128.18,1841.04,2245.72,0.23,88.0,60.0,Normal,1609.83,635.8899999999999,Yes,131.0,0.08,0.21,485,No,15,1.56
7055,2023-03-28,Grocery,BrandA,761.29,105.4,1196.23,6.83,84.0,82.0,Normal,360.29,835.94,Yes,1717.0,0.24,0.11,22,Yes,28,2.21
7321,2023-08-06,Fashion,BrandB,219.55,1005.63,2371.46,28.46,113.0,58.0,Festival,2527.65,-156.19000000000005,No,1049.0,0.3,0.12,142,Yes,2,0.21
2954,2023-11-01,Grocery,BrandD,474.71,835.91,2443.99,26.23,55.0,93.0,Normal,1880.39,563.5999999999997,Yes,1771.0,0.09,0.11,124,No,11,0.41
1279,2023-12-11,Grocery,BrandC,419.3,2535.75,605.65,58.94,180.0,0.0,Normal,798.4,-192.75,No,309.0,0.29,0.12,189,No,19,0.35
3391,2023-12-07,Electronics,BrandD,1182.49,2612.12,241.33,5.53,2.0,22.0,Festival,2321.52,-2080.19,No,806.0,0.03,0.1,192,Yes,26,-0.87
